id,tweet,emotion
506,@HutchinsonDave I don't know whether to despair or agitate for a cull.,sadness
1788,#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence  #libtard #biasedmedia #neverHillary,joy
1892,"Just like there is a right way to pray, there is a right way to give - not grudgingly or of necessity, but cheerfully. #woficc",joy
3555,#terror @sjdonghaev i love you,fear
1544,"A cheerful heart is good medicine, but a crushed spirit dries up the bones. A wicked man accepts a bribe in secret to pervert  justice.",joy
636,@RobertWesley3 I'm #mad that my brother is #sad ! Feel better bub!,sadness
5846,you@snapplynn Wish that would have been your tweet after you followed me.,neutral
5317,@sdrb  You've got to love fly tippers: http://tinyurl.com/mt4opc  Worst I've seen is a dead mule dumped on Holmbury Hill.,neutral
4092,@lemonlover666 'shit' doesn't even begin to describe these fiery little demons straight from hell 🌝🌚 ;),anger
3235,@metrotrains why is there no disabled access at pontefract monkhill?,fear
2824,"@atlabps He doesn't intimidate me, it just annoys me to have him by my side. The further he is, the better I feel",fear
2393,"@mcharlesworth7 Forget the hair, that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book!",joy
2395,@Lil_PowWow @jweiler0528 More fat = more buoyant. Day 1 water stuff,joy
968,"Usually I'm not one to rush colder weather but this year I'm so ready for hot coffee, dark lippies, scarves, sweaters, &amp; boots 🍂👢☕️💄",sadness
946,"Im kind of confused.  The one thing i do right now has a great future, but on the other hand so does the new thing . #lost #needhelp",sadness
815,she's always so insensitive whenever i grieve idgi,sadness
5961,@JonathanRKnight   Delays/cancellations really bite. Have had my fair share and can sympathize. Hang tough!,neutral
2571,Wishing i was rich so i didnt have to get up this morning #poor #sleepy #restless #sad #needsmoresleep,fear
5390,Epicfail and Joseph in class... Very long liao,neutral
5037,@QdobaMexGrill how do we know if we won?,neutral
4479,I think they may be,anger
3964,I think @Sam_Canaday &amp; @KYLEJDOWSON must actually have to be working like me &amp; @dowson_brady because I havent got any snap chat videos today,anger
1871,Look forward to the detours because they bring delightful surprises. #lifequote #delight,joy
3549,I have been seeing terrible terrible prescriptions this week. What's going on?,fear
4862,I hate my arrival in the employee parking lot!,neutral
3245,I want to slide into the dms but im too fucking shy,fear
3931,Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz #sting,anger
2484,Well this is flipping great! Flipping standstill on the freeway!  #stepofftheledge #youvegottobekiddingme,fear
3014,"@schokokitsune As much as I always eat....so no. -w- \n\nBut I shake all the time, so eeeeh. Maybe I should go see a doctor 'cause of it .w.",fear
3469,@mikefreemanNFL \nIsn't OBrien supposed to be some sort of offensive genius #awful,fear
1063,Gonna be a loooooong year as a Browns fan. Longer than normal and that's,sadness
695,@nytimes media celebrated Don King endorsing #Obama in 08 and 12 now criticize him for endorsing #Trump who wants new Civil Rights era- sad,sadness
3417,#smackdev #ptp #start word,fear
1135,@MxJackMonroe I couldn't get on with it either. Bits started drooping that shouldn't droop. GP said mooncup alone to blame.,sadness
797,final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob,sadness
4637,The best revenge is massive success. –Frank Sinatra,anger
1893,@MacDsmash you should get some @SSB_Swedish delight,joy
5595,Brownie sundaes at Five and Dumpster. Blood Bros on iTunes. Palm Reader was closed  Fun at the 371 anyway.,neutral
2305,"it's so breezy out today, i can't go to back to school night with bare legs like i've had all day",joy
5170,Emoticons by Christian. &quot;  &quot; http://twitpic.com/66riq,neutral
860,"gotta say this n put it out there. whoever u r, u should support other people's decisions n not discourage them...",sadness
2277,#smile is the #respect we give everyone.,joy
899,@macmacm43 jeezus God #dark,sadness
5069,@JoSH_SHeP  nope   i really want to play it aswell,neutral
2216,in love with @BarberCeleste  insta!!!...,joy
2727,"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action.",fear
3181,We in our own country are so divided in our approach so how could we fight #terrorism and #pakistani terrorism #MartyrsNotBeggars,fear
175,| At home sick... 🎼The blues🎼 won't cure it so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa,sadness
3327,"Fuck being shy, I'm trying to be up in them thighs.",fear
3548,@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!! #awful #TNF,fear
1318,"I love when my dog is playful, but he really just scratched my face while flailing his paws in excitement and almost tore my nose ring out",joy
2840,Getting terrible download speeds for fifa smh.,fear
1406,Some vile piece of scum rejoicing in the fact that you have dead children is inhuman and to say it to me is worse still. I hope karma knocks,joy
3451,"@sandym709  regardless, lets say he has a permit. The permit doesn't excuse or allow him to threaten an officer(expressed or implied)w/ it.",fear
5877,"You know... time was, you could look at a Web page's source code and figure out how it worked. Now it takes a lot more effort.",neutral
2404,@JasonBHampton it's Bowers. I went and drove it for a while this evening,fear
5940,@PorkChopJones Sorry   move back?,neutral
5614,@HockeyGal78 yeah back to work  I get out at 3:30 so it's not that bad,neutral
3255,@danisnotonfire you made me cry and shake to the point where my parents had to calm me down and give me calming tablets...,fear
3666,"You're so thirsty for the chance to disagree w/ the left, that you don't even realize when something is an affront to your bigoted platform.",anger
720,the sad moment when u hand in an exam knowing u failed and grieve by eating and sleeping,sadness
2196,"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +",joy
3932,@o2academybham since when the fuck can you not stand at a concert? #raging,anger
5537,"is laying in bed, wishing i could meet Kellan Lutz.... haha im a nerd...dream on",neutral
2294,@ArtyBagger With or without cake seeing your wee cheery face is always a joy xx,joy
510,I feel like an appendix. I don't have a purpose. #sad #depressed #depression #alone #lonely #broken #sadness #cry #hurt #crying #life,sadness
252,Nothing else could possibly put a damper on my day other than doing X-rays on someone with kickinnnnn ass breath 😿,sadness
5612,@EllaPaigeBabe nothing really. sooo bored  xx,neutral
2190,It breaks my heart seeing people down or upset.. I will try my best to make them smile or cheer them up 🤗,joy
2958,Today's alarm shows how unprepared professors and students are when it comes to emergency protocols. We don't know where to go @CalStateLA,fear
316,I keep feeling the heaviness on my left hand and look down and I am in awe every single time 😍💍 #notusedtoit #imafiancée #wut,sadness
2588,Why does #terrorism exist in the first place? #AskTrumpOneQuestion,fear
1130,@glenberube @DonnaGrantis @idanielsenbass @HannahJWelton watching this again makes me weep tears of joy and tears of sadness that he's gone,sadness
1619,My @timehop literally cracks me up when I see posts from 2 years ago and later 😂 #hilarious,joy
5093,i wish i can go to two different schools at the same time.,neutral
5594,"Morning, all!  And, since I only have a few more days to move, I won't be able to stay long...",neutral
2945,@twinfjournal @TwinningLife111 @KCtwinflame @TFUnion1111 @Para_Priestess @cupidpoetry I went thru the same thing yesterday #panic better2day,fear
2475,"I hate that if I don't start the conversation, there won't be one.",fear
956,"Leeds surely to drop the prices for that cup tie, rather than the dismal attendance last night..",sadness
5905,@soyko I have spammed/trolled howardforums.com as well. I have to keep bumping my thread,neutral
4403,I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.,anger
239,@BTS_twt people have so much negativity filled inside them but im always happy that in such a gloomy world someone like u exists Namjoon,sadness
4069,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger
2811,@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather,fear
5609,Dude. everyone could. it wasn't ment to be bad..,neutral
3275,#terror test ................,fear
3973,They gonna give this KKk police bitch the minimum sentence..just wattch,anger
5098,just starting my day...a long Friday,neutral
5778,dont go... im sorry for disappointing you,neutral
102,i cant stop. i finished - dejected. luckily no one is in the bathroom. so i go to a stall and wait until my pants are dry.,sadness
5214,lunch at 5.30pm!,neutral
3928,Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram,anger
1539,I might not pay for my own health insurance but I do like sparkling water and Brussels sprouts now so I think I'm an adult,joy
2060,#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Ps 90:14 #gladness #joy,joy
3133,Being forced into a fake hug by someone who didn’t flinch to get litigious with you in the past - #awful 😖👺🙅,fear
2627,Life long fear of havin a shit and a spider crawls up ya bum,fear
5958,http://twitpic.com/66vau - Help me find my mising pugsly,neutral
3916,Be chill af if you want to offend someone.,anger
68,"Never switched up, stayed down this the same person since day one.",sadness
1785,@Nick_Offerman &amp; @MeganOMullally 's #Summerof69 show was raw sexuality and pure #mirth ! Thanks for the belly laughs and butt sex japes!,joy
2622,The most important characteristic of leadership is the lack of . #activism #equity #revolution,fear
1572,@TauDeltaPhiDK THANK YOU FOR MY OBAMA CUT OUT!!!!!! I am elated that he's back home😍,joy
386,We stayed up all night long\nMade our drinks too strong\nFeeling ten feet tall\nRopes swinging into the water\nIn the middle of the night,sadness
3589,"#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer",fear
665,"Oh, I should just 'get over' my #depression and 'be happy?' Don't you think I've tried that thousands of times already? You're not helping.",sadness
1423,@ByeKandace can't cheer for a jigaboo,joy
1670,Watch this amazing live.ly broadcast by @elise_awsome_11  #musically,joy
1428,@finkowska just rejoice if you get paid for it.,joy
5906,@RetroRewind OMG and you have to do this when I'm at work and can't listen,neutral
